window,width,fold_id,rs_id,ssm,lr,xgb
0,30,2,15,0.908507507171864,0.8799411348310421,0.8723594500950038
0,30,3,15,0.8865949119373777,0.8797856253335705,0.8541718555417185
0,30,4,15,0.7935272727272726,0.7296848484848485,0.7381333333333333
0,30,0,1,0.8133548215069955,0.8076024217328566,0.7731664470794906
0,30,1,1,0.900261793542426,0.8812347073216639,0.8256121349006725
0,30,2,1,0.8876864125932064,0.8969682062966031,0.891410349351008
0,30,3,1,0.8395377128953772,0.8275579459597899,0.8253233448584967
0,30,4,1,0.9055001731009934,0.8720694889526058,0.845749260991913
0,30,0,2,0.8386683904330964,0.8426050420168067,0.8508532643826762
0,30,1,2,0.8769901418884267,0.8628582825232207,0.8614621915778677
0,30,2,2,0.877406975655829,0.8592147919981621,0.8284888915361248
0,30,3,2,0.9295003422313484,0.9111291733211653,0.8183512054148604
0,30,4,2,0.8498701192448508,0.8413665091734674,0.8148790165879201
0,30,0,3,0.8817235536189785,0.8625332849189058,0.8160070200919873
0,30,1,3,0.8894485041786104,0.880576527110501,0.8776898542533005
0,30,2,3,0.8377824512767814,0.8373821501547433,0.8268876886493721
0,30,3,3,0.8652695761333214,0.8738348683395886,0.8738327334212919
0,30,4,3,0.9025743759786313,0.8689969604863221,0.8742930828037212
0,30,0,4,0.8783705541770057,0.8403915081334437,0.7890726955243084
0,30,1,4,0.8890315394785507,0.8938226154088144,0.8694251134001335
0,30,2,4,0.8984453002424762,0.8869633433176437,0.875057944658394
0,30,3,4,0.8140068561067513,0.8125572522688425,0.7923595961885335
0,30,4,4,0.9027484623590022,0.9066067497333242,0.9013186264496947
0,30,0,5,0.8200761135124977,0.8319582785190753,0.8225685961285473
0,30,1,5,0.9182718813171391,0.9020665920443725,0.9024062905480283
0,30,2,5,0.8775455940300589,0.865798375004359,0.8670319419744045
0,30,3,5,0.8919610419726366,0.8794851974955554,0.8729380845636547
0,30,4,5,0.8817618103388297,0.8587760036178947,0.86374191191818
0,30,0,6,0.9066763098682096,0.8958919961427193,0.7650466088074575
0,30,1,6,0.8855305719921106,0.8992978303747535,0.9013491124260355
0,30,2,6,0.8334537264024844,0.8092689391569452,0.8255817260384614
0,30,3,6,0.8886594235431444,0.8973691299272695,0.8552508369784118
0,30,4,6,0.8261659251242583,0.8424021965688632,0.8217241863075198
0,30,0,7,0.8345754136469301,0.825099138520443,0.8253589498153973
0,30,1,7,0.863020483546004,0.844576897246474,0.8678223640026863
0,30,2,7,0.8891240141240141,0.8923043923043923,0.8977617727617727
0,30,3,7,0.8590723016605167,0.8350630381303813,0.8134657518450185
0,30,4,7,0.9150752846125597,0.8950789570326846,0.8503562247521117
0,30,0,8,0.8803714637981155,0.8826450394199554,0.8481115748752928
0,30,1,8,0.8392164864313405,0.8663538053458479,0.8551176939771105
0,30,2,8,0.8700144770177344,0.8605139341295693,0.8437115454216432
0,30,3,8,0.9087978430338199,0.8894294329497424,0.84534578538447
0,30,4,8,0.8743115264797507,0.8421277258566979,0.8256884735202493
0,30,0,9,0.8278900503290747,0.8233939863208156,0.8359633501096917
0,30,1,9,0.9035275736448716,0.9030800515043024,0.8871498335531688
0,30,2,9,0.8954249405974202,0.8882754158180585,0.8394008825526137
0,30,3,9,0.8763057765479073,0.8656012913640032,0.8613882163034705
0,30,4,9,0.8425038773048422,0.8326555230053421,0.8321988626572462
0,45,0,10,0.9026357701238861,0.9137782208551664,0.9112494377104787
0,45,1,10,0.8160999810862323,0.836439555962929,0.8002997104738627
0,45,2,10,0.8549484536082474,0.813041237113402,0.7991752577319589
0,45,3,10,0.8815974275576581,0.8840737729154347,0.8521862063867534
0,45,4,10,0.8736814958091554,0.884581990113905,0.8700107457554266
0,45,0,11,0.8943735827664399,0.8531179138321996,0.8452168367346939
0,45,1,11,0.8377836496251773,0.825217802390761,0.7774869993921794
